Combination	PEN Distance(cancer genes)	PEN Distance(other genes)	PEN-diff	Distance(cancer genes)	Distance(other genes)	Distance-diff	ppr(cancer genes)	ppr(other genes)	ppr-diff
('ERBB4', 'HLA-DRB1')	6.283130555555556	7.687139201416194	1.404008645860638	2.5625	3.1547334924423227	0.5922334924423227	0.0016930177571945334	0.00037742871522782745	-0.001315589041966706
('ERBB4', 'NRG1')	6.0788777777777785	7.518818607395745	1.4399408296179663	2.4375	3.0491249005568815	0.6116249005568815	0.0019806846087569037	0.0003748270841112806	-0.0016058575246456232
('ERBB4', 'CDKN1B')	6.342355555555557	7.78248330055075	1.440127744995193	2.59375	3.254574383452665	0.660824383452665	0.0018929918728280226	0.0003745254668833406	-0.001518466405944682
('ERBB4', 'ERBB3')	6.091025	7.511948210070802	1.4209232100708018	2.40625	3.0779634049323787	0.6717134049323787	0.001939677695857438	0.0003755643730521762	-0.0015641133228052617
('ERBB4', 'HLA-DQA1')	7.319872222222223	8.764891365066877	1.4450191428446537	2.90625	3.4827439499834725	0.5764939499834725	0.0016281640259728353	0.0003759635877498165	-0.0012522004382230188
('ERBB4', 'PIK3CA')	5.630522222222223	7.064164929189618	1.4336427069673947	2.28125	2.967382657120127	0.6861326571201269	0.007360662874051391	0.0003365564890263925	-0.0070241063850249984
('ERBB4', 'BIRC5')	6.578980555555556	8.101590538945711	1.5226099833901552	2.8125	3.452068416865553	0.6395684168655529	0.0016463905475726424	0.00037485790477699717	-0.0012715326427956452
('CCND1', 'CDH1')	5.98005	7.600886919748236	1.6208369197482355	2.15625	3.0588703261734285	0.9026203261734285	0.007419984018095611	0.0003329533994780508	-0.00708703061861756
('CCND1', 'EEF2K')	7.085394444444445	8.67967712431157	1.594282679867126	2.8125	3.5908910103420846	0.7783910103420846	0.006869232681233213	0.0003362077852605722	-0.006533024895972641
('CCND1', 'HLA-DRB1')	6.1159388888888895	7.714887824547594	1.5989489356587043	2.25	3.092283214001591	0.8422832140015908	0.007180464407711152	0.00033483002491423457	-0.006845634382796918
('CCND1', 'NRG1')	5.911686111111111	7.546567230527144	1.6348811194160326	2.125	2.9866746221161495	0.8616746221161495	0.007468131259273522	0.0003322283937976877	-0.007135902865475835
('CCND1', 'CDKN1B')	6.175163888888889	7.810231923682149	1.6350680347932602	2.28125	3.192124105011933	0.9108741050119331	0.0073804385233446415	0.0003319267765697477	-0.007048511746774894
('CCND1', 'ERBB3')	5.9238333333333335	7.539696833202201	1.6158634998688672	2.09375	3.015513126491647	0.9217631264916468	0.007427124346374056	0.00033296568273858334	-0.007094158663635473
('CCND1', 'HLA-DQA1')	7.1526805555555555	8.792639988198276	1.639959432642721	2.59375	3.4202936715427406	0.8265436715427406	0.0071156106764894535	0.0003333648974362236	-0.00678224577905323
('CCND1', 'PIK3CA')	5.463330555555556	7.091913552321017	1.628582996765461	1.96875	2.904932378679395	0.936182378679395	0.012848109524568009	0.00029395779871279964	-0.012554151725855209
('CCND1', 'BIRC5')	6.411788888888889	8.129339162077109	1.7175502731882197	2.5	3.389618138424821	0.889618138424821	0.007133837198089261	0.0003322592144634043	-0.006801577983625857
('CDH1', 'EEF2K')	7.151144444444444	8.569571990558618	1.4184275461141738	2.96875	3.572593476531424	0.603843476531424	0.0014820442347218952	0.0003780983585294342	-0.0011039458761924609
('CDH1', 'HLA-DRB1')	6.18168888888889	7.604782690794643	1.423093801905753	2.40625	3.0739856801909307	0.6677356801909307	0.0017932759611998335	0.0003767205981830965	-0.001416555363016737
