g1,g2,g3,score
AKR7A2,CCND1,TP53,3.657154438994402
CCND1,PIK3C2A,SULT2A1,3.657154438994402
CCND1,KLC1,XPC,3.657154438994402
CCND1,CES1,KLC1,3.657154438994402
CCND1,KLC1,POLR2D,3.657154438994402
AKT1,CCND1,KLC1,3.657154438994402
CCND1,CYP19A1,KLC1,3.657154438994402
CCND1,KLC1,PPM1D,3.657154438994402
CCND1,GABPA,KLC1,3.657154438994402
CCND1,HNF4A,KLC1,3.657154438994402
AKR7A2,CCND1,KLC1,3.657154438994402
CCND1,KLC1,POLR2H,3.657154438994402
CCND1,CCNK,TUBA1C,3.657154438994402
CCND1,CCNK,POLR2E,3.657154438994402
CCND1,EXO1,TUBA3C,3.657154438994402
ALCAM,CCND1,TUBA3C,3.657154438994402
CCND1,CDH17,XPC,3.657154438994402
CCND1,DNMT1,TUBA3C,3.657154438994402
CCND1,CDH17,DCK,3.657154438994402
CCND1,CDH17,POLR2G,3.657154438994402
AKT1,CCND1,CDH17,3.657154438994402
CCND1,CDH17,TUBA3C,3.657154438994402
CCND1,CDH17,NPSR1,3.657154438994402
CCND1,CDH17,GABPA,3.657154438994402
CCND1,CDH17,SULT2A1,3.657154438994402
CCND1,CDH17,EPCAM,3.657154438994402
CCND1,CDH17,RBP1,3.657154438994402
CCND1,CDH17,TOP2A,3.657154438994402
CCND1,FKBP1A,SHMT1,3.657154438994402
CCND1,PRDX4,SHMT1,3.657154438994402
CCND1,SHMT1,SNCA,3.657154438994402
CCND1,CDH17,EXO1,3.657154438994402
CCND1,CDH17,TUBA4A,3.657154438994402
CCND1,NPSR1,SOX10,3.657154438994402
BGLAP,CCND1,TUBA3C,3.657154438994402
CCND1,NPSR1,XRCC1,3.657154438994402
CCND1,HMMR,TUBA3C,3.657154438994402
CCND1,PPM1D,TUBA3C,3.657154438994402
AVP,CCND1,TUBA3C,3.657154438994402
CCND1,PERP,PIK3C2A,3.657154438994402
ADIPOQ,CCND1,HSPB2,3.657154438994402
CCND1,MBNL1,PIK3C2A,3.657154438994402
CALM1,CCND1,XPC,3.657154438994402
CCND1,CETP,TUBA1C,3.657154438994402
CCND1,CETP,DNMT1,3.657154438994402
CCND1,CETP,POLR2L,3.657154438994402
CCND1,CETP,NPPC,3.657154438994402
CCND1,CETP,SOD2,3.657154438994402
CCND1,CCNK,CETP,3.657154438994402
CCND1,CETP,ESR1,3.657154438994402
AP1S2,CCND1,CETP,3.657154438994402
ADIPOQ,CCND1,CETP,3.657154438994402
CCND1,PIK3C2A,XPC,3.657154438994402
CCND1,STAG2,XPC,3.657154438994402
CCND1,NFE2,SLCO1B1,3.657154438994402
CCND1,POLR2I,TUBA1C,3.657154438994402
CCND1,DNMT1,XPC,3.657154438994402
CCND1,POLR2L,TUBA1C,3.657154438994402
CCND1,PERP,XRCC4,3.657154438994402
AKR7A2,CCND1,SLCO1B1,3.657154438994402
CALCA,CCND1,SLCO1B1,3.657154438994402
CCND1,HSPB2,SLCO1B1,3.657154438994402
CCND1,SLCO1B1,TUBA1A,3.657154438994402
CCND1,SLC22A11,SLCO1B1,3.657154438994402
CCND1,SLAMF1,SLCO1B1,3.657154438994402
CCL4,CCND1,XPC,3.657154438994402
ACVR1C,CCND1,CETP,3.657154438994402
CCND1,CETP,UBE2L3,3.657154438994402
CCND1,CES1,PIK3C2A,3.657154438994402
CCND1,SLC22A9,TUBA1C,3.657154438994402
CCND1,TAT,TUBA1C,3.657154438994402
CCND1,SDHB,TUBA1C,3.657154438994402
BTG2,CCND1,TUBA1C,3.657154438994402
CCND1,TUBA1C,XRCC4,3.657154438994402
CCND1,EPCAM,TUBA1C,3.657154438994402
CCND1,GNAS,TUBA1C,3.657154438994402
CCND1,KCNA1,XPC,3.657154438994402
CCND1,PIK3C2A,TUBA1C,3.657154438994402
CALM1,CCND1,CETP,3.657154438994402
CCND1,CES1,TAT,3.657154438994402
CCND1,CES1,IFNA1,3.657154438994402
CCND1,CES1,DHFR,3.657154438994402
CCND1,CES1,SDHB,3.657154438994402
CCND1,CES1,NOTCH1,3.657154438994402
CCND1,CES1,POLR2H,3.657154438994402
CCND1,CES1,HSPB2,3.657154438994402
CCND1,CES1,GRK5,3.657154438994402
CCND1,CES1,POLR2G,3.657154438994402
CCND1,CES1,GNAS,3.657154438994402
CCND1,CES1,SLC22A9,3.657154438994402
CCND1,GSR,SLCO1B1,3.657154438994402
CCND1,POLR2E,SLCO1B1,3.657154438994402
CCND1,NPPC,SLCO1B1,3.657154438994402
CCND1,PRKACG,TOP2A,3.657154438994402
CCND1,TOP2A,TSC22D1,3.657154438994402
CCND1,TOP2A,TUBA1C,3.657154438994402
CCND1,POLR2D,TOP2A,3.657154438994402
CCND1,LIG3,TOP2A,3.657154438994402
CCND1,IRS4,TOP2A,3.657154438994402
CCND1,TOP2A,TUBA1A,3.657154438994402
CCND1,SNCA,XRCC4,3.657154438994402
CCND1,GABPA,TOP2A,3.657154438994402
CCND1,EXO1,TOP2A,3.657154438994402
CCND1,POLR2I,TOP2A,3.657154438994402
CCND1,IL1B,XRCC4,3.657154438994402
CCND1,CSF2,XRCC4,3.657154438994402
CCND1,POLR2D,XRCC4,3.657154438994402
CCND1,TOP2A,TUBB3,3.657154438994402
CCND1,TAT,XRCC4,3.657154438994402
CCND1,EIF3A,XRCC4,3.657154438994402
CCND1,SOX10,XRCC4,3.657154438994402
CCND1,FKBP1A,XRCC4,3.657154438994402
CCND1,POLR2H,XRCC4,3.657154438994402
CCND1,MUC2,XRCC4,3.657154438994402
CCND1,POLR2G,TOP2A,3.657154438994402
CALM1,CCND1,TOP2A,3.657154438994402
CCND1,PLK2,TOP2A,3.657154438994402
CCND1,DHFR,SLCO1B1,3.657154438994402
CCND1,NCOA3,TUBA1C,3.657154438994402
CCND1,GRK5,SLCO1B1,3.657154438994402
CCND1,GABPA,SLCO1B1,3.657154438994402
CCND1,HMMR,RRM1,3.657154438994402
CCND1,MUTYH,RRM1,3.657154438994402
CCND1,RRM1,SHMT1,3.657154438994402
CCND1,EPCAM,RRM1,3.657154438994402
CCND1,RRM1,SDHB,3.657154438994402
CCND1,PERP,RRM1,3.657154438994402
ATIC,CCND1,RRM1,3.657154438994402
CCND1,CSF2,RRM1,3.657154438994402
CCND1,RRM1,TAT,3.657154438994402
AKR7A2,CCND1,RRM1,3.657154438994402
AP1S2,CCND1,RRM1,3.657154438994402
CCND1,MBNL1,RRM1,3.657154438994402
BTG2,CCND1,RRM1,3.657154438994402
CCND1,NR1I3,RRM1,3.657154438994402
ATIC,CCND1,TUBA1C,3.657154438994402
ADIPOQ,CCND1,XRCC4,3.657154438994402
CCND1,IFNA1,RRM1,3.657154438994402
CCND1,PYGL,TOP2A,3.657154438994402
BGLAP,CCND1,TUBA1C,3.657154438994402
CCND1,KCNA1,NFE2,3.657154438994402
CCND1,NFE2,TSC22D1,3.657154438994402
CCND1,FBXW7,HSPB2,3.657154438994402
CCND1,IRS4,STAG2,3.657154438994402
ABCG1,CCL4,CCND1,3.657154438994402
ABCG1,CALCA,CCND1,3.657154438994402
ABCG1,CALM1,CCND1,3.657154438994402
ABCG1,CCND1,CDSN,3.657154438994402
ABCG1,CCND1,MBNL1,3.657154438994402
CCND1,PLK2,STAG2,3.657154438994402
BGLAP,CCND1,SULT2A1,3.657154438994402
CCND1,KLC1,STAG2,3.657154438994402
CCND1,PERP,STAG2,3.657154438994402
CCND1,POLR2G,STAG2,3.657154438994402
CCND1,RBP1,STAG2,3.657154438994402
CCND1,NFE2,RBP1,3.657154438994402
CCND1,CETP,STAG2,3.657154438994402
CCND1,SDHB,STAG2,3.657154438994402
CCND1,MBNL1,STAG2,3.657154438994402
CCND1,POLR2F,STAG2,3.657154438994402
ABCG1,CCND1,STAG2,3.657154438994402
AVP,CCND1,STAG2,3.657154438994402
CCND1,FKBP1A,STAG2,3.657154438994402
CCND1,SLAMF1,STAG2,3.657154438994402
ABCG1,CCND1,TSC22D1,3.657154438994402
CCND1,SOX10,TUBA4A,3.657154438994402
ABCG1,CCND1,PLK2,3.657154438994402
ABCG1,AKR7A2,CCND1,3.657154438994402
ABCG1,CCND1,DNMT1,3.657154438994402
ABCG1,CCND1,LPAR3,3.657154438994402
CCND1,IL1B,PIK3C2A,3.657154438994402
CCND1,PIK3C2A,PYGL,3.657154438994402
CCND1,GNAS,PIK3C2A,3.657154438994402
CCND1,HSPB2,PIK3C2A,3.657154438994402
AKR7A2,CCND1,PIK3C2A,3.657154438994402
CCND1,PIK3C2A,POLR2H,3.657154438994402
CCND1,PIK3C2A,SLAMF1,3.657154438994402
CCND1,NCOA3,PIK3C2A,3.657154438994402
CCND1,PIK3C2A,SNCA,3.657154438994402
CCND1,CYP19A1,PIK3C2A,3.657154438994402
CCND1,HSPB2,NPSR1,3.657154438994402
CCND1,DCK,HSPB2,3.657154438994402
CCND1,CYP19A1,DHFR,3.657154438994402
BGLAP,CCND1,SOX4,3.657154438994402
BGLAP,CCND1,DSCAM,3.657154438994402
CCND1,HNF4A,STAG2,3.657154438994402
ABCG1,CCND1,FKBP1A,3.657154438994402
ABCG1,CCND1,KCNA1,3.657154438994402
ABCG1,CCND1,LIG3,3.657154438994402
ABCG1,CCND1,ERCC1,3.657154438994402
ABCG1,CCND1,TPPP,3.657154438994402
CCND1,TOP2A,TUBA4A,3.657154438994402
CCND1,NPPC,TUBA4A,3.657154438994402
BGLAP,CCL4,CCND1,3.657154438994402
CCND1,IRS4,TUBA4A,3.657154438994402
CCND1,HSPB2,PPM1D,3.657154438994402
CCND1,HMMR,XRCC4,3.657154438994402
CCND1,NFE2,POLR2D,3.657154438994402
CCND1,CSF2,XPC,3.657154438994402
CCND1,PLK2,XPC,3.657154438994402
CCND1,FANCA,XPC,3.657154438994402
ATRX,CCND1,XPC,3.657154438994402
CCND1,POLR2L,XPC,3.657154438994402
CCND1,NFE2,XPC,3.657154438994402
AP1S2,CCND1,XPC,3.657154438994402
CCND1,NFE2,XRCC1,3.657154438994402
CCND1,NFE2,SULT2A1,3.657154438994402
AVP,CCND1,NFE2,3.657154438994402
CCND1,ERCC1,NFE2,3.657154438994402
CCND1,NFE2,TP53,3.657154438994402
ACVR1C,CCND1,NFE2,3.657154438994402
CCND1,NFE2,SOX4,3.657154438994402
CCND1,MUC2,XPC,3.657154438994402
AKR7A2,CCND1,NFE2,3.657154438994402
CALCA,CCND1,NFE2,3.657154438994402
CCND1,NFE2,S100A12,3.657154438994402
CCND1,HMMR,XPC,3.657154438994402
CCND1,MUC2,TUBA4A,3.657154438994402
BGLAP,CCND1,SLCO1B1,3.657154438994402
CCND1,ERCC1,TUBA4A,3.657154438994402
CCND1,CDSN,NR1I3,3.657154438994402
CCND1,CDSN,TPPP,3.657154438994402
AKR7A2,CCND1,CDSN,3.657154438994402
CCND1,CDSN,NPPC,3.657154438994402
CCND1,CDSN,LIG3,3.657154438994402
CCND1,CDSN,EPCAM,3.657154438994402
CCND1,CDSN,GSR,3.657154438994402
CCND1,CDSN,ESR1,3.657154438994402
CCND1,CDSN,XPC,3.657154438994402
AKT1,CCND1,CDSN,3.657154438994402
CCND1,CDSN,POLR2F,3.657154438994402
CCND1,CDSN,SDHB,3.657154438994402
CCND1,CDSN,TP53AIP1,3.657154438994402
CCND1,TUBA4A,TUBB3,3.657154438994402
CCND1,FBXW7,TUBA4A,3.657154438994402
CCND1,NFE2,TUBA4A,3.657154438994402
CCND1,POLR2L,TUBA4A,3.657154438994402
CCND1,CYP19A1,TUBA4A,3.657154438994402
CCND1,POLR2G,TUBA4A,3.657154438994402
CCND1,CETP,TUBA4A,3.657154438994402
CCND1,TUBA1B,TUBA4A,3.657154438994402
ADIPOQ,CCND1,CYP19A1,3.657154438994402
AP1S2,CCND1,TUBA3C,3.657154438994402
CCND1,CYP19A1,EXO1,3.657154438994402
CCND1,HMMR,KCNA1,3.657154438994402
AP1S2,CCND1,KCNA1,3.657154438994402
CCND1,KCNA1,TAT,3.657154438994402
CCND1,KCNA1,TUBB3,3.657154438994402
CCND1,KCNA1,PPM1D,3.657154438994402
CCND1,KCNA1,PIK3C2B,3.657154438994402
CCND1,HSPB2,PYGL,3.657154438994402
CCND1,PYGL,RRM1,3.657154438994402
CCND1,LIG3,PYGL,3.657154438994402
CCND1,PYGL,UBE2L3,3.657154438994402
CCND1,KCNA1,TP53,3.657154438994402
CCND1,IRS4,PYGL,3.657154438994402
CCL4,CCND1,TP53AIP1,3.657154438994402
CCND1,KCNA1,RBP1,3.657154438994402
CCND1,EPCAM,TUBA1A,3.657154438994402
CCND1,CCNK,TP53AIP1,3.657154438994402
CCND1,SOX10,TP53AIP1,3.657154438994402
CCND1,SOX4,TP53AIP1,3.657154438994402
CCND1,RRM1,TP53AIP1,3.657154438994402
CCND1,IFNA1,TP53AIP1,3.657154438994402
CCND1,CETP,TP53AIP1,3.657154438994402
CCND1,SLC22A9,TP53AIP1,3.657154438994402
CCND1,FANCA,TP53AIP1,3.657154438994402
CCND1,CETP,KCNA1,3.657154438994402
CCND1,KCNA1,NPPC,3.657154438994402
CCND1,KCNA1,NOTCH1,3.657154438994402
CCND1,EIF3A,KCNA1,3.657154438994402
CALCA,CCND1,TUBA1B,3.657154438994402
CCND1,CCNK,TUBA1B,3.657154438994402
CCND1,SLAMF1,TUBA1B,3.657154438994402
CCND1,SNCA,TUBA1B,3.657154438994402
CCND1,POLR2E,TAT,3.657154438994402
CCND1,NOTCH1,TUBA1B,3.657154438994402
CCND1,CES1,TUBA1B,3.657154438994402
ATRX,CCND1,TUBA1B,3.657154438994402
ATIC,CCND1,CYP19A1,3.657154438994402
CCND1,CDSN,TUBA1B,3.657154438994402
CCND1,TUBA1A,TUBA1B,3.657154438994402
CCND1,TAT,TUBB3,3.657154438994402
CCND1,SOD2,TAT,3.657154438994402
CCND1,LIG3,TAT,3.657154438994402
CCND1,CCNK,TAT,3.657154438994402
CCND1,GNAS,TAT,3.657154438994402
CCND1,TAT,TP53AIP1,3.657154438994402
CCND1,EXO1,TP53AIP1,3.657154438994402
BGLAP,CCND1,EXO1,3.657154438994402
CCND1,KCNA1,SLAMF1,3.657154438994402
ATRX,CCND1,KCNA1,3.657154438994402
CCND1,TP53AIP1,TUBA1A,3.657154438994402
CCND1,HSPB2,TP53AIP1,3.657154438994402
ATIC,CCND1,TUBA3C,3.657154438994402
CCND1,ESR1,MBNL1,3.657154438994402
CCND1,MUC2,PYGL,3.657154438994402
CALM1,CCND1,PYGL,3.657154438994402
BTG2,CCND1,PERP,3.657154438994402
CCND1,PYGL,TPPP,3.657154438994402
CCND1,DCK,PYGL,3.657154438994402
CCND1,PYGL,TUBA1C,3.657154438994402
CCND1,MBNL1,POLR2F,3.657154438994402
CCND1,CYP19A1,MBNL1,3.657154438994402
CCND1,HMMR,MBNL1,3.657154438994402
CCND1,MBNL1,SLC22A9,3.657154438994402
CCND1,EXO1,MBNL1,3.657154438994402
CCND1,TP53AIP1,TSC22D1,3.657154438994402
CCND1,CDSN,MBNL1,3.657154438994402
CCND1,FKBP1A,MBNL1,3.657154438994402
CCND1,LPAR3,MBNL1,3.657154438994402
ADIPOQ,CCND1,TUBA1A,3.657154438994402
CCND1,POLR2F,TUBA1A,3.657154438994402
CCND1,NOTCH1,TUBA1A,3.657154438994402
ATIC,CCND1,PERP,3.657154438994402
ATIC,CCND1,SULT2A1,3.657154438994402
ATIC,CCND1,TAT,3.657154438994402
ATIC,CCND1,SOX10,3.657154438994402
CCND1,IFNA1,MBNL1,3.657154438994402
AVP,CCND1,PYGL,3.657154438994402
CCND1,MBNL1,TP53AIP1,3.657154438994402
CCND1,MBNL1,SHMT1,3.657154438994402
CCND1,NFE2,TP53AIP1,3.657154438994402
BGLAP,CCND1,TP53AIP1,3.657154438994402
CCND1,PYGL,SOX10,3.657154438994402
CCND1,PPM1D,PYGL,3.657154438994402
CCND1,EXO1,POLR2F,3.657154438994402
CCND1,MBNL1,POLR2L,3.657154438994402
CCND1,MBNL1,XRCC4,3.657154438994402
CCND1,MBNL1,POLR2D,3.657154438994402
CCND1,MUC2,POLR2L,3.657154438994402
CCND1,IL1B,MUC2,3.657154438994402
CCND1,DSCAM,MUC2,3.657154438994402
CCND1,MUC2,NCOA3,3.657154438994402
CCND1,IRS4,MUC2,3.657154438994402
BTG2,CCND1,MUC2,3.657154438994402
CCND1,IKZF1,MUC2,3.657154438994402
CCND1,GSR,MUC2,3.657154438994402
CCND1,KCNA1,MUC2,3.657154438994402
CCND1,GRK5,MUC2,3.657154438994402
CCND1,MUC2,TSC22D1,3.657154438994402
CCND1,MUC2,TUBA1C,3.657154438994402
CCND1,MUC2,TUBA1A,3.657154438994402
CCL4,CCND1,TUBA1B,3.657154438994402
CCND1,ERCC1,TUBA1B,3.657154438994402
CCND1,PRKACG,TUBA1B,3.657154438994402
CCND1,EXO1,TPPP,3.657154438994402
CCND1,CSF2,PRDX4,3.657154438994402
CCND1,GABPA,TUBA1C,3.657154438994402
CCND1,GABPA,TSC22D1,3.657154438994402
CCND1,GABPA,TUBA1B,3.657154438994402
CCND1,PRDX4,TUBA3C,3.657154438994402
ALCAM,CCND1,DNMT1,3.657154438994402
CCND1,PRDX4,SLCO1B1,3.657154438994402
CCND1,DNMT1,PYGL,3.657154438994402
CCND1,EXO1,TUBB3,3.657154438994402
CCND1,EXO1,SULT2A1,3.657154438994402
CCND1,EXO1,UBE2L3,3.657154438994402
CCND1,GABPA,XRCC4,3.657154438994402
CCND1,EXO1,LIG3,3.657154438994402
CCND1,EXO1,PRDX4,3.657154438994402
CCND1,EXO1,HNF4A,3.657154438994402
CCND1,EXO1,GSR,3.657154438994402
CCND1,EXO1,PLK2,3.657154438994402
CCND1,DNMT1,SLC22A11,3.657154438994402
CCND1,DNMT1,EPCAM,3.657154438994402
CCND1,DNMT1,TAT,3.657154438994402
CCND1,GABPA,NCOA3,3.657154438994402
ATRX,CCND1,PRDX4,3.657154438994402
CCND1,GABPA,PRKACB,3.657154438994402
CCND1,GABPA,HMMR,3.657154438994402
CCND1,EIF3A,PERP,3.657154438994402
CALCA,CCND1,EIF3A,3.657154438994402
CCND1,CDSN,PRDX4,3.657154438994402
CCND1,EIF3A,GSR,3.657154438994402
CCND1,CDSN,EIF3A,3.657154438994402
CCND1,EIF3A,SHMT1,3.657154438994402
AVP,CCND1,EIF3A,3.657154438994402
