gene_u,gene_v,bucket_pen,pen_diff,is_known,score,rank_in_bucket
GABPA,CDC25C,1,0.6292941472159868,1,0.39518728139666126,45
MUTYH,MYCN,1,0.8442303282632757,1,0.39592285255835047,42
TUBA1A,APC,1,0.6987509659938524,1,-0.2782908973465553,160
E2F7,DHFR,1,0.7170417409741994,1,-0.6310834489427032,179
ERCC1,TNFRSF1A,1,0.7476308287440929,1,-0.16707943089845556,137
TOP2A,NCF4,1,0.6941162273803396,1,-0.479712116266903,178
ATIC,ICAM3,1,0.7031086611595292,1,-0.05926880250734595,122
TUBA1A,PTHLH,1,0.6469939767465505,1,0.21202953984876421,71
STAT1,CDH17,1,0.74243179692313,1,0.11991031255129714,86
ATRX,BMP7,1,0.5826019123178252,1,0.19556530414342171,75
IL11,XRCC1,1,0.6491996066092867,1,-0.2741307023391037,159
EXO1,TYMP,1,0.713050974735868,1,0.7019075146057514,12
HLA-G,SLCO1B1,1,0.648876226069028,1,0.3751412154854905,51
MUTYH,FANCC,1,0.7479403029114096,1,0.43594272953740965,41
LRP2,MUTYH,1,0.7280843430373007,1,0.3489439268099599,56
NF2,MUTYH,1,0.7407967851214146,1,-0.18497579814192375,140
CASP7,TUBA1C,1,0.8360627305711787,1,0.46375269620591586,39
TUBA1A,FOS,1,0.6823120180963098,1,0.28483978516614394,62
DSCAM,RNF8,1,0.6790848588166547,1,0.02852766458492695,105
CBL,CDSN,1,0.5844567794390869,1,-0.13033191609992714,133
XRCC1,GAS6,1,0.8451457732322449,1,0.9969912699000354,3
ERCC1,DAPK1,1,0.7949707251511349,1,-0.7524133051389215,184
TNFAIP3,HSPB2,1,0.718829617973924,1,-0.21807042353713987,146
ERCC2,MUTYH,1,0.5971708082003424,1,0.36909929417360277,52
XRCC1,RNF8,1,0.6790848588166547,1,0.02852766458492695,106
TBXA2R,TUBB3,1,0.6340833180351115,1,-0.02714300472264064,117
TP53AIP1,LIG3,1,0.6498253081566219,1,0.547177346324697,30
TUBA1B,SLC10A2,1,0.6414566767203116,1,-0.22606152345888675,148
ERCC1,PPP1R13L,1,0.8359980723842817,1,0.6979064131458912,14
GNL3,MUTYH,1,0.8437354685727616,1,0.17938703083043167,77
VEGFA,CES1,1,0.7451777471810228,1,0.11104410253014962,90
XRCC1,NQO1,1,0.7689475544194053,1,0.08869588098624537,94
CCNA2,DHFR,1,0.6848613493315643,1,-0.08174123177192924,129
KLC1,NOS3,1,0.5879132397940143,1,0.8796813811247373,10
NF2,CDSN,1,0.743061320919999,1,-0.31329572482561985,165
NF2,CDH17,1,0.743061320919999,1,-0.31329572482561985,166
TUBB3,SPG7,1,0.6672427572343445,1,-0.35443141312094806,171
MIR21,EIF3A,1,0.7163050550750683,1,-0.18118458190940773,139
PON1,CCNK,1,0.6326675255707261,1,0.48284121480621134,36
SPG7,XRCC4,1,0.6672427572343445,1,-0.35443141312094806,172
BMP7,HMMR,1,0.5826019123178252,1,0.19556530414342171,76
TOP2A,RAC2,1,0.7287703820267222,1,0.021195729453365397,107
NFE2,EDNRB,1,0.6639211250986818,1,-0.2364102234435943,151
CHEK1,STAG2,1,0.710887512020598,1,-0.08399998126204877,130
PERP,EPHX1,1,0.5951468353880394,1,0.6054482365057816,21
PRDX4,GAS6,1,0.8451457732322449,1,0.9969912699000354,4
DFFB,EIF3A,1,0.7441106521552499,1,-0.19256889792013876,141
ERCC1,NTF3,1,0.6493723795789528,1,0.048568999407162305,100
IL6R,TP53AIP1,1,0.725970226855809,1,-0.045620802608939776,119
PON1,RBX1,2,1.2738509550660044,1,-0.31347549819306936,41
HGF,ADA,2,1.221999348719308,1,-0.1993297611070859,27
CXCL12,TNFRSF1A,2,1.298714865809952,1,-0.14998243314204557,21
ERCC2,FXN,2,1.204076558265589,1,-0.011027666552795107,15
EDN1,SP3,2,1.2934782651455423,1,-0.44022927839668147,50
HLA-C,ADA,2,1.2871180850599,1,-0.2170282043054424,30
NCF4,BMP7,2,1.27671813969752,1,-0.27609337043349924,39
TGM2,PLD2,2,1.268847810123261,1,-0.24510830569284425,35
SMAD4,TSHB,2,1.2184193439111874,1,-0.23146429642471772,34
ERCC2,EPHX1,2,1.1945821793863214,1,0.06136506913629641,14
GCLC,FXN,2,1.28087859515694,1,-0.28117689002884866,40
MYB,BMP7,2,1.2954612400559498,1,-0.3433624061905688,44
EDN1,F5,2,1.1431232887490133,1,-0.32275323116233356,42
NOS3,CDC25C,2,1.2172073870093545,1,0.32346787528637566,12
CXCL12,PPP2R5D,2,1.2792049720255276,1,-0.04417451386594573,17
PI4KA,CDK4,2,1.2677693373546557,1,-0.2270878288498676,33
CDK6,CDK4,2,1.2470781165311573,1,-0.16929488213716265,22
ERCC2,BRCA2,2,1.2749061150450292,1,-0.13014597037738682,20
CYP19A1,ESR1,2,0.992886388670664,1,1.1157012079089133,1
RBX1,EPHX1,2,1.2363302648833194,1,-0.2182027137692316,32
SULT2A1,IKZF1,2,1.0009829006035211,1,0.9315063303457793,2
XRCC1,FBXW7,2,0.8756198006822178,1,0.869870823416655,4
TYMS,RBX1,2,1.2363285142932323,1,-0.21819908309097272,31
EPHX1,CDC25C,2,1.224440982603383,1,0.17614529852253236,13
CBL,HLA-C,2,1.2547850205437685,1,-0.1932299711170514,24
