gene_u,gene_v,bucket_pen,pen_diff,dist_diff,ppr_diff,model_score,composite_score,novelty_weight,confidence,global_rank,rank_in_bucket
DDX5,YWHAZ,4,0.833133431684077,0.5423357664233577,-0.0131245258953639,-2.8736387128073515,0.30939161434949325,1.0,High,196,196
CKS1B,TERF2IP,4,0.8336192382288736,0.4770072992700727,-0.0050234663119823,-2.8736387128073515,0.30939161434949325,1.0,High,197,197
PTCH2,TERF2IP,4,0.8341156522097961,0.4500912408759121,-0.0056769704730391,-2.8736387128073515,0.30939161434949325,1.0,High,198,198
PIAS4,ETV1,4,0.8348655965006424,0.4774178832116789,-0.0100331035384068,-2.8736387128073515,0.30939161434949325,1.0,High,199,199
TNFSF13B,TLK1,4,0.8027095386456509,0.5520985401459853,-0.0103177986794448,-2.8736387128073515,0.30939161434949325,1.0,High,200,200
FOXA1,FOXA2,4,0.8352221474848331,0.5905109489051097,-0.0106870702934589,-2.8736387128073515,0.30939161434949325,1.0,High,201,201
RIT1,PPP2R2A,4,0.8353595056328142,0.5228558394160583,-0.00804975639055,-2.8736387128073515,0.30939161434949325,1.0,High,202,202
PPP2R2A,RIT2,4,0.8353698324598682,0.5228558394160583,-0.00804975639055,-2.8736387128073515,0.30939161434949325,1.0,High,203,203
RIT1,CDK3,4,0.8358153014484415,0.6529653284671539,-0.0074141873944993,-2.8736387128073515,0.30939161434949325,1.0,High,204,204
CDK3,RIT2,4,0.8358256282754972,0.6529653284671539,-0.0074141873944993,-2.8736387128073515,0.30939161434949325,1.0,High,205,205
RIT1,PPP2R1A,4,0.8299821338670457,0.6316605839416054,-0.0078856032760509,-2.8736387128073515,0.30939161434949325,1.0,High,206,206
PPP5C,TLK1,4,0.8197243531548022,0.6188868613138689,-0.0119739529045315,-2.8736387128073515,0.30939161434949325,1.0,High,207,207
RIT1,PLCE1,4,0.8221564808319197,0.4956660583941605,-0.007883470458833,-2.8736387128073515,0.30939161434949325,1.0,High,208,208
SIPA1,KCNA2,4,0.8084159410720861,0.4695711678832124,-0.0083646312963589,-2.8736387128073515,0.30939161434949325,1.0,High,209,209
TNFSF13B,RIT2,4,0.8088886229521659,0.5285127737226278,-0.0074668567355856,-2.8736387128073515,0.30939161434949325,1.0,High,210,210
RIT1,RASA2,4,0.8091704927165448,0.4820255474452555,-0.0079411534614825,-2.8736387128073515,0.30939161434949325,1.0,High,211,211
RASA2,RIT2,4,0.8091808195435988,0.4820255474452555,-0.0079411534614825,-2.8736387128073515,0.30939161434949325,1.0,High,212,212
TNFSF13B,MAP2,4,0.8094642017084084,0.5285127737226278,-0.0074668567355855,-2.8736387128073515,0.30939161434949325,1.0,High,213,213
SYNGAP1,TLK1,4,0.8096532579540376,0.518795620437956,-0.0105931373269552,-2.8736387128073515,0.30939161434949325,1.0,High,214,214
RIT1,RASGRP1,4,0.8097427578095999,0.4822536496350365,-0.0079411534614825,-2.8736387128073515,0.30939161434949325,1.0,High,215,215
RASGRP1,RIT2,4,0.8097530846366539,0.4822536496350365,-0.0079411534614825,-2.8736387128073515,0.30939161434949325,1.0,High,216,216
RASA2,MAP2,4,0.8097563982998395,0.4820255474452555,-0.0079411534614825,-2.8736387128073515,0.30939161434949325,1.0,High,217,217
ELK4,KCNA2,4,0.8098181488053307,0.4712135036496354,-0.0163253135647644,-2.8736387128073515,0.30939161434949325,1.0,High,218,218
CHEK1,BRAF,4,0.8100726715635833,0.5073448905109488,-0.0097997742791507,-2.8736387128073515,0.30939161434949325,1.0,High,219,219
DDX5,BAG4,4,0.8101629430941379,0.5216697080291972,-0.0131337334439776,-2.8736387128073515,0.30939161434949325,1.0,High,220,220
FOXA1,GK,4,0.810202100441547,0.5239051094890512,-0.0133318367630979,-2.8736387128073515,0.30939161434949325,1.0,High,221,221
MAP2,RASGRP1,4,0.8103286633928946,0.4822536496350365,-0.0079411534614825,-2.8736387128073515,0.30939161434949325,1.0,High,222,222
MRAS,TLK1,4,0.8104659678950235,0.5853558394160583,-0.0111639652704058,-2.8736387128073515,0.30939161434949325,1.0,High,223,223
DDX5,CCM2,4,0.8106431560269236,0.5463959854014595,-0.0129348341706339,-2.8736387128073515,0.30939161434949325,1.0,High,224,224
CERK,GK,4,0.811355428547845,0.4922901459854012,-0.0110789756620776,-2.8736387128073515,0.30939161434949325,1.0,High,225,225
RASGRP3,BRAF,4,0.8113838629141981,0.4824817518248174,-0.0103032530198789,-2.8736387128073515,0.30939161434949325,1.0,High,226,226
EEF2K,TERF2IP,4,0.8114027916477458,0.603010948905109,-0.0050175901092644,-2.8736387128073515,0.30939161434949325,1.0,High,227,227
TERF2IP,MAP2K6,4,0.8114983720546407,0.4708029197080288,-0.0051386834849677,-2.8736387128073515,0.30939161434949325,1.0,High,228,228
BRSK1,FOXA1,4,0.8115343106507797,0.6080748175182475,-0.0124637952322837,-2.8736387128073515,0.30939161434949325,1.0,High,229,229
FOXA1,BRSK2,4,0.8115365575867752,0.6080748175182475,-0.0124637952322837,-2.8736387128073515,0.30939161434949325,1.0,High,230,230
CLSPN,KCNA2,4,0.8115392481327071,0.468156934306569,-0.0076774526138712,-2.8736387128073515,0.30939161434949325,1.0,High,231,231
CEACAM1,TLK1,4,0.8115873540213716,0.445027372262774,-0.0103896765153741,-2.8736387128073515,0.30939161434949325,1.0,High,232,232
DDX5,PLCE1,4,0.811858806173408,0.5203923357664229,-0.0133393257228963,-2.8736387128073515,0.30939161434949325,1.0,High,233,233
TSC22D3,TLK1,4,0.8118801035777778,0.4907846715328468,-0.0126452193160733,-2.8736387128073515,0.30939161434949325,1.0,High,234,234
TNFSF13B,RIT1,4,0.808878296125112,0.5285127737226278,-0.0074668567355856,-2.8736387128073515,0.30939161434949325,1.0,High,235,235
BTG2,MAP2,4,0.8082294103082681,0.4365875912408761,-0.0073947203447402,-2.8736387128073515,0.30939161434949325,1.0,High,236,236
BRSK1,GK,4,0.8035019250608748,0.5623631386861305,-0.0065598466718938,-2.8736387128073515,0.30939161434949325,1.0,High,237,237
TP53BP1,TLK1,4,0.8081184479841728,0.6439781021897808,-0.0102457227611342,-2.8736387128073515,0.30939161434949325,1.0,High,238,238
TLK1,RASGRP1,4,0.803574000330137,0.5058394160583943,-0.0107920954053417,-2.8736387128073515,0.30939161434949325,1.0,High,239,239
RIT1,BRCA1,4,0.8037203111459554,0.5906021897810216,-0.0078601411263478,-2.8736387128073515,0.30939161434949325,1.0,High,240,240
BRCA1,RIT2,4,0.8037306379730094,0.5906021897810216,-0.0078601411263478,-2.8736387128073515,0.30939161434949325,1.0,High,241,241
ETV1,ELK4,4,0.8037380225312454,0.4723540145985403,-0.0181995960198386,-2.8736387128073515,0.30939161434949325,1.0,High,242,242
RAD51,TERF2IP,4,0.8037752630710138,0.6115875912408759,-0.0050241550848835,-2.8736387128073515,0.30939161434949325,1.0,High,243,243
MAP2,EZH2,4,0.8038827033384237,0.5693886861313873,-0.0075100921583301,-2.8736387128073515,0.30939161434949325,1.0,High,244,244
DDX5,TP53BP1,4,0.8039895308051221,0.6451186131386857,-0.0128506360813383,-2.8736387128073515,0.30939161434949325,1.0,High,245,245
TAOK3,TERF2IP,4,0.8042815458259263,0.4697536496350363,-0.0049862702458068,-2.8736387128073515,0.30939161434949325,1.0,High,246,246
BRCA1,MAP2,4,0.8043062167292501,0.5906021897810216,-0.0078601411263478,-2.8736387128073515,0.30939161434949325,1.0,High,247,247
TERF2IP,UBE2T,4,0.804424518218962,0.5950273722627739,-0.0050171469000412,-2.8736387128073515,0.30939161434949325,1.0,High,248,248
BRSK1,BRSK2,4,0.8048363822061049,0.6465328467153277,-0.0056918051410796,-2.8736387128073515,0.30939161434949325,1.0,High,249,249
CLSPN,ETV1,4,0.8054591218586218,0.4692974452554743,-0.0095517350689453,-2.8736387128073515,0.30939161434949325,1.0,High,250,250
DDX5,SYNGAP1,4,0.8055243407749906,0.5199361313868609,-0.0131980506471593,-2.8736387128073515,0.30939161434949325,1.0,High,251,251
MAP3K12,TERF2IP,4,0.8058337453060016,0.5053375912408757,-0.0049749748122455,-2.8736387128073515,0.30939161434949325,1.0,High,252,252
DDX5,MRAS,4,0.8063370507159746,0.5864963503649632,-0.0137688785906099,-2.8736387128073515,0.30939161434949325,1.0,High,253,253
TERF2IP,YWHAH,4,0.8063513720959037,0.5570255474452557,-0.0052765690470743,-2.8736387128073515,0.30939161434949325,1.0,High,254,254
DNAJA1,TERF2IP,4,0.8063729150332115,0.4647354014598535,-0.0122642488832749,-2.8736387128073515,0.30939161434949325,1.0,High,255,255
DAAM1,TERF2IP,4,0.8065127697767434,0.4647354014598535,-0.0122642488832749,-2.8736387128073515,0.30939161434949325,1.0,High,256,256
RNF14,TERF2IP,4,0.8065989250195926,0.4647354014598535,-0.0122642488832749,-2.8736387128073515,0.30939161434949325,1.0,High,257,257
MDC1,KCNA2,4,0.8069973899228273,0.6281934306569346,-0.0074152982901258,-2.8736387128073515,0.30939161434949325,1.0,High,258,258
DDX5,CEACAM1,4,0.8074584368423245,0.4461678832116789,-0.0129945898355782,-2.8736387128073515,0.30939161434949325,1.0,High,259,259
BTG2,RIT1,4,0.8076435047249717,0.4365875912408761,-0.0073947203447402,-2.8736387128073515,0.30939161434949325,1.0,High,260,260
BTG2,RIT2,4,0.8076538315520256,0.4365875912408761,-0.0073947203447402,-2.8736387128073515,0.30939161434949325,1.0,High,261,261
PROX1,TLK1,4,0.8076936120166796,0.4461678832116789,-0.010495663939999,-2.8736387128073515,0.30939161434949325,1.0,High,262,262
DDX5,TSC22D3,4,0.8077511863987308,0.4919251824817516,-0.0152501326362773,-2.8736387128073515,0.30939161434949325,1.0,High,263,263
BRAF,DOK1,4,0.8122807122518871,0.5817518248175184,-0.0111602138291373,-2.8736387128073515,0.30939161434949325,1.0,High,264,264
DDX5,RAP2B,4,0.812306852226305,0.5190237226277374,-0.0131855886057326,-2.8736387128073515,0.30939161434949325,1.0,High,265,265
CERK,BRSK1,4,0.8126876387570761,0.5764598540145984,-0.0102109341312633,-2.8736387128073515,0.30939161434949325,1.0,High,266,266
CERK,BRSK2,4,0.8126898856930733,0.5764598540145984,-0.0102109341312633,-2.8736387128073515,0.30939161434949325,1.0,High,267,267
MRAS,MAP2,4,0.8172206309577792,0.5617700729927009,-0.0083130233265466,-2.8736387128073515,0.30939161434949325,1.0,High,268,268
TERF2IP,TAOK2,4,0.8178643399496597,0.5103102189781019,-0.00500958138365,-2.8736387128073515,0.30939161434949325,1.0,High,269,269
RIT1,TSC22D3,4,0.8180488610572425,0.4671989051094889,-0.009794277372214,-2.8736387128073515,0.30939161434949325,1.0,High,270,270
TSC22D3,RIT2,4,0.8180591878842947,0.4671989051094889,-0.009794277372214,-2.8736387128073515,0.30939161434949325,1.0,High,271,271
TYRP1,TERF2IP,4,0.8184447550860412,0.6383667883211674,-0.0048901045317226,-2.8736387128073515,0.30939161434949325,1.0,High,272,272
RRAS2,TLK1,4,0.8185902839103747,0.6480383211678831,-0.0112280717196596,-2.8736387128073515,0.30939161434949325,1.0,High,273,273
MAP2,TSC22D3,4,0.8186347666405371,0.4671989051094889,-0.009794277372214,-2.8736387128073515,0.30939161434949325,1.0,High,274,274
RRAS,TLK1,4,0.8186904654809606,0.6480383211678831,-0.0112280717196596,-2.8736387128073515,0.30939161434949325,1.0,High,275,275
CERK,FOXA1,4,0.8193878141377482,0.5380018248175182,-0.0169829242224674,-2.8736387128073515,0.30939161434949325,1.0,High,276,276
DOK2,TERF2IP,4,0.8196054182313333,0.4688412408759119,-0.0052143285901675,-2.8736387128073515,0.30939161434949325,1.0,High,277,277
KRAS,TERF2IP,4,0.8196514566912887,0.482390510948905,-0.0055971592372193,-2.8736387128073515,0.30939161434949325,1.0,High,278,278
DDX5,PPP2R1A,4,0.8196844592085366,0.6563868613138681,-0.0133414585401142,-2.8736387128073515,0.30939161434949325,1.0,High,279,279
RIT1,YWHAZ,4,0.8434311063425888,0.5176094890510949,-0.0076686706313006,-2.8736387128073515,0.30939161434949325,1.0,High,280,280
RHEB,KCNA2,4,0.8198219576610288,0.4462135036496351,-0.009071744027998,-2.8736387128073515,0.30939161434949325,1.0,High,281,281
CDKN1B,TERF2IP,4,0.8199905273800132,0.4969890510948906,-0.0053765563749309,-2.8736387128073515,0.30939161434949325,1.0,High,282,282
TERF2IP,IQGAP1,4,0.8200998039862917,0.5493613138686126,-0.0054505645753993,-2.8736387128073515,0.30939161434949325,1.0,High,283,283
RIT1,BAG4,4,0.8204606177526461,0.4969434306569349,-0.0076778781799143,-2.8736387128073515,0.30939161434949325,1.0,High,284,284
BAG4,RIT2,4,0.8204709445797,0.4969434306569349,-0.0076778781799143,-2.8736387128073515,0.30939161434949325,1.0,High,285,285
ATRIP,TLK1,4,0.8205641233029386,0.4529197080291971,-0.010300662046338,-2.8736387128073515,0.30939161434949325,1.0,High,286,286
TERF2IP,DBI,4,0.8208131576775486,0.5299270072992694,-0.0051998234130108,-2.8736387128073515,0.30939161434949325,1.0,High,287,287
HOXB13,TLK1,4,0.8208831098089391,0.5618156934306571,-0.0131761542709441,-2.8736387128073515,0.30939161434949325,1.0,High,288,288
RIT1,CCM2,4,0.8209408306854336,0.5216697080291972,-0.0074789789065706,-2.8736387128073515,0.30939161434949325,1.0,High,289,289
CCM2,RIT2,4,0.8209511575124875,0.5216697080291972,-0.0074789789065706,-2.8736387128073515,0.30939161434949325,1.0,High,290,290
MAP2,BAG4,4,0.8210465233359407,0.4969434306569349,-0.0076778781799143,-2.8736387128073515,0.30939161434949325,1.0,High,291,291
CCM2,MAP2,4,0.82152673626873,0.5216697080291972,-0.0074789789065706,-2.8736387128073515,0.30939161434949325,1.0,High,292,292
ETV5,BRSK2,4,0.8171871456278783,0.5387317518248174,-0.0119311447062749,-2.8736387128073515,0.30939161434949325,1.0,High,293,293
BRSK1,ETV5,4,0.817184898691881,0.5387317518248174,-0.0119311447062749,-2.8736387128073515,0.30939161434949325,1.0,High,294,294
TERF2IP,BRCA2,4,0.8169683633887566,0.5104014598540147,-0.0049813831763786,-2.8736387128073515,0.30939161434949325,1.0,High,295,295
CCM2,TLK1,4,0.8147720732059707,0.5452554744525546,-0.0103299208504299,-2.8736387128073515,0.30939161434949325,1.0,High,296,296
DDR1,BRAF,4,0.8132173296744067,0.5797445255474454,-0.0093681522772788,-2.8736387128073515,0.30939161434949325,1.0,High,297,297
TERF2IP,POLD3,4,0.8134970102752384,0.4734489051094885,-0.0050186232374109,-2.8736387128073515,0.30939161434949325,1.0,High,298,298
ETV1,RHEB,4,0.8137418313869436,0.4473540145985399,-0.0109460264830722,-2.8736387128073515,0.30939161434949325,1.0,High,299,299
RIT1,PROX1,4,0.8138623694961424,0.4225821167883214,-0.0076447219961398,-2.8736387128073515,0.30939161434949325,1.0,High,300,300
PROX1,RIT2,4,0.8138726963231964,0.4225821167883214,-0.0076447219961398,-2.8736387128073515,0.30939161434949325,1.0,High,301,301
TP53BP1,RIT1,4,0.8142872054636339,0.6203923357664234,-0.007394780817275,-2.8736387128073515,0.30939161434949325,1.0,High,302,302
BAG4,TLK1,4,0.814291860273185,0.5205291970802923,-0.0105288201237735,-2.8736387128073515,0.30939161434949325,1.0,High,303,303
TP53BP1,RIT2,4,0.8142975322906878,0.6203923357664234,-0.007394780817275,-2.8736387128073515,0.30939161434949325,1.0,High,304,304
PROX1,MAP2,4,0.8144482750794388,0.4225821167883214,-0.0076447219961398,-2.8736387128073515,0.30939161434949325,1.0,High,305,305
DDX5,RRAS2,4,0.8144613667313259,0.649178832116788,-0.0138329850398637,-2.8736387128073515,0.30939161434949325,1.0,High,306,306
DDX5,RRAS,4,0.8145615483019117,0.649178832116788,-0.0138329850398637,-2.8736387128073515,0.30939161434949325,1.0,High,307,307
TP53BP1,MAP2,4,0.8148731110469303,0.6203923357664234,-0.007394780817275,-2.8736387128073515,0.30939161434949325,1.0,High,308,308
HOXB13,DDX5,4,0.816754192629892,0.562956204379562,-0.0157810675911481,-2.8736387128073515,0.30939161434949325,1.0,High,309,309
RAF1,TERF2,4,0.8150711137704771,0.5562043795620437,-0.0102000126775575,-2.8736387128073515,0.30939161434949325,1.0,High,310,310
DDX5,PPP5C,4,0.8155954359757533,0.6200273722627734,-0.0145788662247355,-2.8736387128073515,0.30939161434949325,1.0,High,311,311
RIT1,SYNGAP1,4,0.8158220154334987,0.4952098540145986,-0.007742195383096,-2.8736387128073515,0.30939161434949325,1.0,High,312,312
SYNGAP1,RIT2,4,0.8158323422605527,0.4952098540145986,-0.007742195383096,-2.8736387128073515,0.30939161434949325,1.0,High,313,313
ETV5,GK,4,0.8158526884826482,0.4545620437956206,-0.0127991862370892,-2.8736387128073515,0.30939161434949325,1.0,High,314,314
TLK1,PLCE1,4,0.8159877233524568,0.519251824817518,-0.0107344124026922,-2.8736387128073515,0.30939161434949325,1.0,High,315,315
SYNGAP1,MAP2,4,0.8164079210167934,0.4952098540145986,-0.007742195383096,-2.8736387128073515,0.30939161434949325,1.0,High,316,316
ATRIP,DDX5,4,0.8164352061238915,0.454060218978102,-0.0129055753665421,-2.8736387128073515,0.30939161434949325,1.0,High,317,317
RAP2B,TLK1,4,0.8164357694053539,0.5178832116788321,-0.0105806752855285,-2.8736387128073515,0.30939161434949325,1.0,High,318,318
RIT1,MRAS,4,0.8166347253744846,0.5617700729927009,-0.0083130233265466,-2.8736387128073515,0.30939161434949325,1.0,High,319,319
MRAS,RIT2,4,0.8166450522015385,0.5617700729927009,-0.0083130233265466,-2.8736387128073515,0.30939161434949325,1.0,High,320,320
FRS3,TERF2IP,4,0.8026948169850883,0.5061131386861315,-0.0052078032724644,-2.8736387128073515,0.30939161434949325,1.0,High,321,321
DDX5,HNF4A,4,0.8448706268311863,0.6225364963503646,-0.0136613259491548,-2.8736387128073515,0.30939161434949325,1.0,High,322,322
YWHAZ,RIT2,4,0.8434414331696427,0.5176094890510949,-0.0076686706313006,-2.8736387128073515,0.30939161434949325,1.0,High,323,323
RIT1,SIPA1,4,0.8959922316675648,0.507390510948905,-0.0084362128130196,-2.8736387128073515,0.30939161434949325,1.0,High,324,324
RAF1,TERF2IP,4,0.8960175648908528,0.5913777372262774,-0.0141808428488855,-2.8736387128073515,0.30939161434949325,1.0,High,325,325
MAP2,SIPA1,4,0.8965781372508612,0.507390510948905,-0.0084362128130196,-2.8736387128073515,0.30939161434949325,1.0,High,326,326
DDX5,RHEB,4,0.8971005735979976,0.5087591240875908,-0.0145991808087221,-2.8736387128073515,0.30939161434949325,1.0,High,327,327
RIT1,ELK4,4,0.8973944394008075,0.5090328467153289,-0.0163968950814252,-2.8736387128073515,0.30939161434949325,1.0,High,328,328
ELK4,RIT2,4,0.8974047662278615,0.5090328467153289,-0.0163968950814252,-2.8736387128073515,0.30939161434949325,1.0,High,329,329
ETV5,BRAF,4,0.8978900218710013,0.5473996350364967,-0.0183191680749602,-2.8736387128073515,0.30939161434949325,1.0,High,330,330
ELK4,MAP2,4,0.8979803449841022,0.5090328467153289,-0.0163968950814252,-2.8736387128073515,0.30939161434949325,1.0,High,331,331
RIT1,CLSPN,4,0.8991155387281857,0.5059762773722625,-0.0077490341305319,-2.8736387128073515,0.30939161434949325,1.0,High,332,332
CLSPN,RIT2,4,0.8991258655552379,0.5059762773722625,-0.0077490341305319,-2.8736387128073515,0.30939161434949325,1.0,High,333,333
TERF2IP,STK11,4,0.8996212169355777,0.480383211678832,-0.0056458045206207,-2.8736387128073515,0.30939161434949325,1.0,High,334,334
PRKAA1,TERF2IP,4,0.8997006829529841,0.6306113138686129,-0.0055440750171858,-2.8736387128073515,0.30939161434949325,1.0,High,335,335
CLSPN,MAP2,4,0.8997014443114804,0.5059762773722625,-0.0077490341305319,-2.8736387128073515,0.30939161434949325,1.0,High,336,336
HNF4A,TERF2IP,4,0.9001931993562344,0.60360401459854,-0.0057815351700941,-2.8736387128073515,0.30939161434949325,1.0,High,337,337
ETV1,KCNA2,4,0.9002260677588314,0.5875456204379566,-0.0164146156317241,-2.8736387128073515,0.30939161434949325,1.0,High,338,338
RHEB,TLK1,4,0.9012294907770446,0.507618613138686,-0.011994267488518,-2.8736387128073515,0.30939161434949325,1.0,High,339,339
DDB1,TERF2IP,4,0.902978067098573,0.5169708029197073,-0.0051528310490939,-2.8736387128073515,0.30939161434949325,1.0,High,340,340
TERF2IP,ETV4,4,0.9037574732802298,0.4394160583941602,-0.0139986757241293,-2.8736387128073515,0.30939161434949325,1.0,High,341,341
PLK4,TERF2IP,4,0.9058795753724276,0.5789689781021892,-0.0049131732096491,-2.8736387128073515,0.30939161434949325,1.0,High,342,342
GK,TERF2,4,0.9058926917839224,0.5407390510948908,-0.0046509265200143,-2.8736387128073515,0.30939161434949325,1.0,High,343,343
RIT1,RHEB,4,0.9073982482565076,0.4840328467153285,-0.0091433255446588,-2.8736387128073515,0.30939161434949325,1.0,High,344,344
RHEB,RIT2,4,0.9074085750835614,0.4840328467153285,-0.0091433255446588,-2.8736387128073515,0.30939161434949325,1.0,High,345,345
RHEB,MAP2,4,0.907984153839802,0.4840328467153285,-0.0091433255446588,-2.8736387128073515,0.30939161434949325,1.0,High,346,346
RAP1GAP,ETV1,4,0.909027066397055,0.5137773722627741,-0.0111852523111464,-2.8736387128073515,0.30939161434949325,1.0,High,347,347
DDX5,PPM1D,4,0.9092039904262884,0.6854470802919708,-0.0128936340454315,-2.8736387128073515,0.30939161434949325,1.0,High,348,348
BRAF,FOXA2,4,0.9092270952832804,0.6376368613138688,-0.0103031035709401,-2.8736387128073515,0.30939161434949325,1.0,High,349,349
BRAF,KSR1,4,0.9125753662361163,0.6715784671532843,-0.0103891950915003,-2.8736387128073515,0.30939161434949325,1.0,High,350,350
CHEK1,TERF2IP,4,0.9127047662278862,0.5122262773722626,-0.0054836609299139,-2.8736387128073515,0.30939161434949325,1.0,High,351,351
SIPA1,RIT2,4,0.8960025584946205,0.507390510948905,-0.0084362128130196,-2.8736387128073515,0.30939161434949325,1.0,High,352,352
MDC1,MAP2,4,0.8951595861016006,0.666012773722628,-0.0074868798067866,-2.8736387128073515,0.30939161434949325,1.0,High,353,353
CDK3,TERF2IP,4,0.8808401993149815,0.6587591240875912,-0.0049902518795019,-2.8736387128073515,0.30939161434949325,1.0,High,354,354
MDC1,RIT2,4,0.8945840073453581,0.666012773722628,-0.0074868798067866,-2.8736387128073515,0.30939161434949325,1.0,High,355,355
PHB2,MAP2,4,0.8812848182230741,0.4765510948905107,-0.0073934262863691,-2.8736387128073515,0.30939161434949325,1.0,High,356,356
RIT1,RAPGEF1,4,0.8814731543762786,0.502098540145985,-0.008142522705326,-2.8736387128073515,0.30939161434949325,1.0,High,357,357
RAPGEF1,RIT2,4,0.8814834812033343,0.502098540145985,-0.008142522705326,-2.8736387128073515,0.30939161434949325,1.0,High,358,358
RAPGEF1,MAP2,4,0.882059059959575,0.502098540145985,-0.008142522705326,-2.8736387128073515,0.30939161434949325,1.0,High,359,359
TERF2IP,CDCA4,4,0.8822055750423043,0.6277828467153279,-0.0050470059488367,-2.8736387128073515,0.30939161434949325,1.0,High,360,360
ARID3A,TERF2IP,4,0.8824882350513814,0.6282390510948903,-0.0050470059488367,-2.8736387128073515,0.30939161434949325,1.0,High,361,361
KSR1,KCNA2,4,0.8826062724383998,0.6328467153284674,-0.0084254357406002,-2.8736387128073515,0.30939161434949325,1.0,High,362,362
RIT1,MDFI,4,0.8838988259811131,0.5968978102189784,-0.0079873335226764,-2.8736387128073515,0.30939161434949325,1.0,High,363,363
MDFI,RIT2,4,0.8839091528081671,0.5968978102189784,-0.0079873335226764,-2.8736387128073515,0.30939161434949325,1.0,High,364,364
BRAF,GK,4,0.8842070482399969,0.5710310218978103,-0.0129478700405791,-2.8736387128073515,0.30939161434949325,1.0,High,365,365
DDX5,MDC1,4,0.884276005859796,0.6907390510948903,-0.0129427350708499,-2.8736387128073515,0.30939161434949325,1.0,High,366,366
MDFI,MAP2,4,0.8844847315644095,0.5968978102189784,-0.0079873335226763,-2.8736387128073515,0.30939161434949325,1.0,High,367,367
BRSK1,BRAF,4,0.8855392584492279,0.6552007299270066,-0.0120798285097649,-2.8736387128073515,0.30939161434949325,1.0,High,368,368
BRSK2,BRAF,4,0.8855415053852234,0.6552007299270066,-0.0120798285097649,-2.8736387128073515,0.30939161434949325,1.0,High,369,369
DDX5,SIPA1,4,0.8856945570090549,0.5321167883211677,-0.0138920680770829,-2.8736387128073515,0.30939161434949325,1.0,High,370,370
DDX5,ELK4,4,0.8870967647422994,0.5337591240875912,-0.0218527503454885,-2.8736387128073515,0.30939161434949325,1.0,High,371,371
MDC1,TLK1,4,0.8884049230388413,0.6895985401459859,-0.0103378217506458,-2.8736387128073515,0.30939161434949325,1.0,High,372,372
YWHAZ,TERF2IP,4,0.888456004209127,0.5234032846715326,-0.0052447351163032,-2.8736387128073515,0.30939161434949325,1.0,High,373,373
DDX5,CLSPN,4,0.8888178640696758,0.5307025547445252,-0.0132048893945952,-2.8736387128073515,0.30939161434949325,1.0,High,374,374
SIPA1,TLK1,4,0.8898234741881055,0.5309762773722628,-0.0112871547568788,-2.8736387128073515,0.30939161434949325,1.0,High,375,375
ELK4,TLK1,4,0.8912256819213464,0.5326186131386859,-0.0192478370252844,-2.8736387128073515,0.30939161434949325,1.0,High,376,376
PIN1,TERF2IP,4,0.8922092951760021,0.5848083941605839,-0.0056599732237381,-2.8736387128073515,0.30939161434949325,1.0,High,377,377
FOXA1,BRAF,4,0.8922394338299,0.6167427007299273,-0.0188518186009689,-2.8736387128073515,0.30939161434949325,1.0,High,378,378
BRAF,ETV4,4,0.8011253786159287,0.4345346715328468,-0.018314789073366,-2.8736387128073515,0.30939161434949325,1.0,High,379,379
CLSPN,TLK1,4,0.8929467812487211,0.5295620437956203,-0.0105999760743912,-2.8736387128073515,0.30939161434949325,1.0,High,380,380
CERK,BRAF,4,0.8933927619361981,0.5851277372262773,-0.0165989574999486,-2.8736387128073515,0.30939161434949325,1.0,High,381,381
RIT1,MDC1,4,0.894573680518306,0.666012773722628,-0.0074868798067866,-2.8736387128073515,0.30939161434949325,1.0,High,382,382
PPM1D,TLK1,4,0.9133329076053373,0.6843065693430659,-0.0102887207252274,-2.8736387128073515,0.30939161434949325,1.0,High,383,383
FOXA1,TERF2,4,0.9139250773738254,0.5864507299270074,-0.0105548750804042,-2.8736387128073515,0.30939161434949325,1.0,High,384,384
RASGRP3,TERF2IP,4,0.914015957578501,0.4873631386861312,-0.0059871396706422,-2.8736387128073515,0.30939161434949325,1.0,High,385,385
TERF2IP,DOK1,4,0.9149128069161884,0.5866332116788322,-0.0068441004799005,-2.8736387128073515,0.30939161434949325,1.0,High,386,386
GK,RIT2,4,0.941824571864812,0.570118613138686,-0.0110556922063398,-2.8736387128073515,0.30939161434949325,1.0,High,387,387
GK,MAP2,4,0.9424001506210544,0.570118613138686,-0.0110556922063398,-2.8736387128073515,0.30939161434949325,1.0,High,388,388
ELK4,TERF2IP,4,0.9424193372673476,0.5148266423357661,-0.0139729595664278,-2.8736387128073515,0.30939161434949325,1.0,High,389,389
BRSK1,RIT1,4,0.943146455246989,0.6542883211678827,-0.0101876506755256,-2.8736387128073515,0.30939161434949325,1.0,High,390,390
RIT1,BRSK2,4,0.9431487021829864,0.6542883211678827,-0.0101876506755256,-2.8736387128073515,0.30939161434949325,1.0,High,391,391
BRSK1,RIT2,4,0.9431567820740449,0.6542883211678827,-0.0101876506755256,-2.8736387128073515,0.30939161434949325,1.0,High,392,392
BRSK2,RIT2,4,0.9431590290100402,0.6542883211678827,-0.0101876506755256,-2.8736387128073515,0.30939161434949325,1.0,High,393,393
FOXA1,TLK1,4,0.9436778731482,0.6394160583941604,-0.0198105827105888,-2.8736387128073515,0.30939161434949325,1.0,High,394,394
