g1,g2,g3,score
CYP17A1,PSMC5,ACTR2,0.7929018940668361
CYP17A1,PSMC5,TUBA1A,0.7929018940668361
CYP17A1,PSMC5,MC2R,0.7929018940668361
ACTR2,PSMC5,GNRHR2,0.7929018940668361
ACTR2,PSMC5,RHOC,0.7929018940668361
ACTR2,PSMC5,TUBA4A,0.7929018940668361
ACTR2,PSMC5,MC2R,0.7929018940668361
ACTR2,PSMC5,NCKAP1L,0.7929018940668361
ACTR2,PSMC5,IL21,0.7929018940668361
ACTR2,PSMC5,CX3CL1,0.7929018940668361
CYP17A1,PSMC5,GNRHR2,0.7929018940668361
CYP17A1,PSMC5,SOX10,0.7929018940668361
CYP17A1,PSMC5,NFE2L2,0.7929018940668361
CYP17A1,PSMC5,TUBA1B,0.7929018940668361
CYP17A1,PSMC5,APP,0.7929018940668361
CYP17A1,PSMC5,PPP1R13L,0.7929018940668361
CYP17A1,PSMC5,TUBA1C,0.7929018940668361
CYP17A1,PSMC5,PRDX4,0.7929018940668361
CYP17A1,PSMC5,DNMT1,0.7929018940668361
CYP17A1,PSMC5,NCKAP1L,0.7929018940668361
CYP17A1,PSMC5,PLA2G1B,0.7929018940668361
CYP17A1,PSMC5,HMMR,0.7929018940668361
MC2R,PSMC5,UBQLN1,0.7929018940668361
MC2R,PSMC5,IFNAR1,0.7929018940668361
MC2R,PSMC5,TUBA1B,0.7929018940668361
TOP2A,PSMC5,PRDX4,0.7929018940668361
TOP2A,PSMC5,CCNK,0.7929018940668361
TOP2A,PSMC5,RHOC,0.7929018940668361
TOP2A,PSMC5,IRS1,0.7929018940668361
TOP2A,PSMC5,GNRHR2,0.7929018940668361
TOP2A,PSMC5,CAMKK1,0.7929018940668361
TOP2A,PSMC5,CX3CL1,0.7929018940668361
TOP2A,PSMC5,HMMR,0.7929018940668361
TOP2A,PSMC5,COPS5,0.7929018940668361
DNMT1,PSMC5,ACVR1,0.7929018940668361
DNMT1,PSMC5,IL21,0.7929018940668361
DNMT1,PSMC5,TUBA1C,0.7929018940668361
DNMT1,PSMC5,SOX10,0.7929018940668361
DNMT1,PSMC5,CDK1,0.7929018940668361
DNMT1,PSMC5,IRS1,0.7929018940668361
DNMT1,PSMC5,PRDX4,0.7929018940668361
DNMT1,PSMC5,IFNAR2,0.7929018940668361
DNMT1,PSMC5,DEK,0.7929018940668361
DNMT1,PSMC5,RRM1,0.7929018940668361
DNMT1,PSMC5,MAP3K7,0.7929018940668361
TOP2A,PSMC5,NFE2L2,0.7929018940668361
TOP2A,PSMC5,RRM1,0.7929018940668361
MC2R,PSMC5,APP,0.7929018940668361
TOP2A,PSMC5,CDK1,0.7929018940668361
MC2R,PSMC5,COPS5,0.7929018940668361
MC2R,PSMC5,RFX5,0.7929018940668361
CCNK,PSMC5,MAP3K7,0.7929018940668361
CCNK,PSMC5,IRS1,0.7929018940668361
CCNK,PSMC5,XRCC1,0.7929018940668361
CCNK,PSMC5,ACTR2,0.7929018940668361
CCNK,PSMC5,NOTCH1,0.7929018940668361
CCNK,PSMC5,RFX5,0.7929018940668361
CCNK,PSMC5,RUNX1,0.7929018940668361
CCNK,PSMC5,TUBA1B,0.7929018940668361
CCNK,PSMC5,NFE2L2,0.7929018940668361
CCNK,PSMC5,MBNL1,0.7929018940668361
CCNK,PSMC5,RRM1,0.7929018940668361
CCNK,PSMC5,SOX10,0.7929018940668361
CCNK,PSMC5,PRKAB1,0.7929018940668361
CCNK,PSMC5,CDK1,0.7929018940668361
CCNK,PSMC5,XRCC4,0.7929018940668361
TOP2A,PSMC5,XRCC1,0.7929018940668361
TOP2A,PSMC5,IFNAR1,0.7929018940668361
IFNAR2,PAPOLA,RRM1,0.7929018940668361
IFNAR2,PAPOLA,DNMT1,0.7929018940668361
XRCC1,MAP3K7,SOX10,0.7929018940668361
IFNAR2,MBNL1,RUNX1,0.7929018940668361
IFNAR2,HMMR,IL21,0.7929018940668361
IFNAR2,HMMR,CYP17A1,0.7929018940668361
IFNAR2,HMMR,APP,0.7929018940668361
IFNAR2,HMMR,XRCC1,0.7929018940668361
IFNAR2,HMMR,CRH,0.7929018940668361
IFNAR2,HMMR,MC2R,0.7929018940668361
IFNAR2,HMMR,IFNAR1,0.7929018940668361
IFNAR2,HMMR,COPS5,0.7929018940668361
IFNAR2,MBNL1,NCKAP1L,0.7929018940668361
IFNAR2,MBNL1,APP,0.7929018940668361
IFNAR2,MBNL1,XRCC1,0.7929018940668361
IFNAR2,MBNL1,IRS1,0.7929018940668361
